"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Chile","CHL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","3806.8057288218","3918.36703664506","3986.72323612383","4127.31887761004","4140.77249724194","4089.77707653284","4451.6445752507","4514.6005892898","4579.30085595422","4663.49827319435","4656.62432742593","5000.59572837101","4861.11666679933","4537.19593254153","4568.01874514033","3913.96505527064","4000.22299061531","4350.49658709172","4615.07741550247","4928.70080400757","5242.33013646982","5499.99572443048","4819.76211503997","4507.42799244868","4618.74780245766","4726.90566789524","4899.42179508968","5128.95920303555","5413.32532461896","5851.48344500436","5947.76482800944","6309.45764778418","6904.33044426636","7247.05353556207","7498.85208878367","8051.48659005993","8479.87527858617","8987.61952196139","9254.79478866959","9100.99917145501","9469.11046762055","9666.47605485465","9852.8339284954","10141.7319820518","10754.306601667","11249.8679032326","11833.952018896","12285.0483830444","12588.6912225","12268.4411530719","12860.1776447469","13518.7650782475","14109.1433263683","14551.0444209146","14681.3307577229","14893.8806507667","14958.5622484938","15059.5301407621","",
"China","CHN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","191.791179910216","140.913499235072","131.96337147674","142.021955444481","163.991325226585","187.274631568573","201.52324200402","185.075927473726","172.913752439848","196.740126889365","228.317702823625","237.813838393538","240.881888917967","253.714372960062","254.267484665894","271.599476492383","263.23062210942","279.32454675135","307.76619470515","326.768369193998","347.887413035502","361.224710649125","387.745580908334","423.593498767967","481.364595759347","538.690827266253","578.184040366224","635.494603029004","695.599054411093","713.689527590362","730.772489044822","787.867435156269","888.911004119008","1000.61180975351","1118.49957748173","1227.55640691521","1335.36268011202","1443.77474185404","1542.06412996664","1645.98799567879","1771.74150579539","1905.61078010947","2065.71857925612","2258.91210541049","2472.58655569402","2738.2054599526","3069.30478095137","3487.84576561013","3805.02599866378","4142.03828597868","4560.51258600929","4971.544928635","5336.06014319861","5721.69381888796","6108.23877494863","6496.62401255517","6894.46452231334","7329.08929913216","",
"Cote d'Ivoire","CIV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1205.26063263157","1276.47650555438","1242.73298327827","1367.32365639292","1545.87327117855","1441.02482371403","1548.58657192439","1560.95152756293","1692.16358222022","1782.1773935284","1886.62157105969","1975.73434002507","1966.84827699649","1987.83439905288","1978.00372476508","2042.96718914137","2202.09099252003","2256.93425988363","2391.92388235781","2341.66108820855","1994.71510814316","1976.28253371764","1896.96078228746","1747.93979731177","1632.64566392876","1639.95873545174","1629.99566806232","1565.43782929145","1527.15612212276","1517.06963642627","1448.033637228","1398.22024042038","1346.79807271025","1298.84418910626","1266.53159676387","1314.11994116383","1372.79020147253","1382.62158840497","1410.73839262674","1396.99955388816","1336.4296095336","1310.28647171021","1264.22230582965","1224.96834139448","1218.12034968682","1216.20847120489","1210.66821074406","1207.08718862636","1211.6238427928","1223.51061659574","1219.74909551521","1138.66495674014","1229.7782002766","1305.70922739427","1384.91034943872","1469.7301783458","1547.55256004259","1625.6635151571","",
"Cameroon","CMR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","956.456040966485","947.825237834744","955.910377942799","970.055060948749","982.052247607061","979.142276749823","1000.55475020812","870.273219990374","903.180544254401","924.184379444658","928.959997816034","936.870276202242","937.088877298812","961.355583432218","1036.10147780118","1121.2523515918","1030.33583641181","1139.00371045376","1350.00299798901","1390.01136768542","1322.60835846152","1502.40773405177","1566.73192299762","1623.54003020315","1691.65181203357","1772.07232021442","1833.98994481449","1739.59312590538","1554.72200402375","1480.75685196222","1349.632653668","1261.03935685537","1187.65853245969","1063.46149763457","1056.98901028157","1065.11952581218","1083.28482197049","1111.5513801131","1132.95202570218","1152.35454824197","1163.43141018675","1183.43807008281","1201.91208256337","1224.16102584814","1272.85120374741","1264.15439961956","1272.88267360431","1299.29092844776","1308.23549853739","1300.84144032267","1309.12220801948","1326.64601488757","1349.95171308948","1385.23543669028","1428.21567329132","1469.6377414656","1498.27858269625","1511.81639306687","",
"Congo, Dem. Rep.","COD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1038.93243150651","903.1256685297","1067.05926145736","1094.00634110686","1039.4027955772","1021.60842730323","1060.78097537919","1020.81574886001","1034.91819408842","1099.73351465668","1066.82843990577","1100.4823023565","1073.0643631137","1129.93555692007","1134.36363826426","1048.60901364861","965.258375163132","944.986176005636","869.128459459469","848.810704746579","844.549432437256","842.598325253569","818.229250679759","809.695422789167","833.532884130666","816.079610721778","832.230207652747","831.624281891011","811.989220580617","777.242789140602","702.082868993049","619.682673484766","533.359824679227","443.843612036638","411.281742999714","400.997386081342","385.992790345904","355.504099132192","341.849762507111","319.707892145152","290.167661482345","276.337296811182","276.254862359186","282.84257659705","292.541916730493","300.751412107581","306.718141999104","315.458798817777","324.242051673775","322.620453467609","334.231702517329","345.481181633521","357.816368663415","375.444224827003","397.581979555236","411.279090606468","407.563669246417","409.117324373505","",
"Congo, Rep.","COG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1429.99797537875","1510.25819459907","1547.83496029404","1446.47787261155","1461.71234881061","1474.62734696358","1454.05902234161","1444.12830693418","1511.09974030492","1579.01467872335","1630.60764688803","1704.7783939068","1795.67900657621","1884.33892506939","1971.46356487272","2060.64291403254","2018.70809612203","1785.0190360966","1844.32811384887","1967.48493749267","2248.05701540433","2567.76336797954","3081.76605627229","3168.04877258583","3292.42655308174","3162.20221954727","2864.09216020847","2791.56319089561","2764.41729516982","2760.26450707898","2713.10128518113","2703.51900460959","2699.57309744349","2600.98947500236","2391.31032635956","2418.4267474692","2452.13807482915","2368.34013271847","2387.56129766226","2260.72982379138","2364.6129178485","2387.84863588437","2430.28514505821","2383.35912325351","2395.81962093508","2503.31205460566","2573.50988112391","2447.511634057","2496.50230803669","2595.74849923104","2737.34233022991","2751.91068017695","2782.11188217843","2806.3474323355","2922.97318474196","2925.5277484266","2771.39734452277","2616.60607707156","",
"Colombia","COL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2277.06662211679","2322.22502918486","2375.46425688173","2380.97040826544","2453.19846099942","2466.87185649137","2520.06995588411","2548.05395433209","2622.57680895683","2706.76024428398","2800.47870888983","2895.12905354364","3045.13741032886","3177.42174076608","3285.93838453604","3287.72518298622","3366.16400950946","3427.41271950636","3633.95883265009","3743.08906616636","3808.38043523203","3807.50345601298","3757.39018466362","3731.68995120445","3772.47759179643","3806.70994695907","3944.70642084062","4072.32839693159","4154.14494096564","4213.0646572525","4310.50987185768","4315.54435800022","4409.04835753884","4564.78586851358","4747.7883878418","4912.28873440156","4933.29290149761","5023.77765143468","4976.5982645014","4697.31594296908","4764.74369711815","4775.55286547157","4826.4154034819","4946.55589731379","5140.59800833067","5312.72454031219","5601.70734584493","5912.6675606548","6033.59382454419","6037.12980951064","6230.73836562837","6619.05448271714","6807.74349427309","7049.25073415151","7313.21374233506","7461.19804068054","7541.22143993214","7611.66175104285","",
"Comoros","COM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","1401.91344235523","1411.27276879169","1458.46885354648","1487.16723026898","1506.300212497","1497.84533193777","1482.33826339852","1463.03977177595","1458.56395916615","1370.94318857705","1398.86943497258","1285.05777137657","1354.49874010408","1355.38479108678","1247.75134665256","1257.12706436576","1207.28313117228","1222.59546164709","1206.00342016798","1197.9195381605","1294.79391851645","1292.74811619828","1291.23419328979","1287.35770139402","1281.27616375227","1286.61310619557","1289.47109381123","1269.00552890628","1288.42134553411","1298.0073467865","1315.21480648394","1336.43361143132","1346.24293283484","1373.36959082868","1369.18564594737","1352.12677184471","1350.14612307116","1355.50608719613","",
"Cabo Verde","CPV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","673.822640144275","718.37873014116","724.552421204853","777.623628822385","791.316956183901","844.226526103733","854.596841062616","878.498947532846","917.68542405026","954.020839404247","941.801424719416","933.053236662558","1008.71436357064","1067.06634482609","1237.7397557779","1377.41960845303","1496.60967389523","1624.70296620307","1787.99912072727","1946.85139734536","2179.98480656933","2185.25382237384","2257.31667202373","2310.49441972563","2505.17250509891","2639.38263767138","2813.18540374689","3202.37926345834","3378.64619666373","3300.55098620992","3312.82598480901","3405.78186030337","3403.03108039916","3389.94000496082","3369.64270883354","3362.20996730926","3477.05935277349","3571.40740087411","",
"Costa Rica","CRI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","2906.12605706405","2856.02183052484","2904.9477782118","2996.73909194815","3000.22500024623","3138.59244561802","3249.86561080036","3327.07334195734","3501.22724053269","3587.85215172732","3751.58706485504","3901.44715860313","4114.97095815839","4324.04766201598","4452.6224415726","4433.79562912224","4560.81437973701","4840.42939915007","5011.18773534112","5121.84451872876","5025.14099281935","4781.76626069483","4315.50160731429","4321.19831646799","4545.34689475151","4460.0099217928","4588.03011878088","4687.4337189542","4729.19320039183","4874.00027775144","4921.58385928866","4906.84624792223","5223.52904521944","5453.88228002474","5557.73794153539","5646.31170960958","5579.83319550822","5752.8060583275","6015.0424962878","6120.08410330495","6230.47946830989","6332.83689335922","6434.392113022","6606.15650956914","6792.10987440625","6954.03922247054","7351.86088206596","7841.92585958743","8095.30972591336","7911.79519960657","8199.41462069479","8449.96261172523","8753.225624203","8852.40112142753","9065.02645161831","9296.00573554268","9592.11171352065","9808.84606438037","",
"Caribbean small states","CSS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","4786.85306709572","4920.97053965236","5148.54071364965","5356.3280047505","5535.35942162021","5581.01816748206","5936.69738496661","5827.66529863433","5587.53353926357","5455.99325047656","5470.84407450695","5641.40838512124","5921.57887024399","6152.96400241007","6043.50338253534","6032.63444746909","6042.87972454593","5812.12334840796","5789.4010294939","5722.5742643559","5744.49477503025","5804.83245451245","5891.32225052319","6099.57268735265","6117.23185769312","6146.81039635257","6067.88132735267","6181.1164516914","6299.15198888121","6435.10787992246","6598.57413521057","6748.83099268298","6901.00520278524","7133.07145382175","7353.24020583292","7449.71614991661","7667.93623308444","8052.74711948561","8314.88573491447","8566.18948261936","9089.43910524428","9320.98397672945","9376.5740983241","8986.02923380846","9059.00005333995","9100.46427197275","9161.57287816895","9184.30943736656","9188.32165346201","9230.44601940992","9007.87074727725","8977.06060212594","",
"Cuba","CUB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","2249.08258326659","2399.50956337525","2472.03379863582","2514.92800089837","2501.70362184388","2703.06448438654","2818.18669748677","3034.88848331486","3209.51529758264","3222.57348688845","3048.24929122812","3630.29894174586","3937.56108343679","4133.52080944594","4438.8836024725","4480.2700130326","4447.00818345443","4297.29531381447","4409.31217620372","4394.01890667734","4225.9439754328","3745.23053322023","3289.98199693782","2784.72549303933","2790.09867780277","2844.12054212099","3051.6828382631","3121.5387627061","3112.345290714","3291.30448936963","3473.24349386215","3572.39605794209","3613.13635669827","3741.20640834449","3949.34779841251","4385.00247905689","4908.87933226765","5261.8967261905","5475.58107103488","5550.70597297283","5676.14140269906","5824.10362785157","5985.20153094231","6133.47372673564","6182.77370257679","6444.96828753946","6469.86671795041","6580.2944590793","",
